Year,Month,Country,Passengers,Flights,Freight,Passengers_per_flight,YoY_growth,Cluster,Total_Passengers_Per_Year,YoY_Growth
1990,2,United Kingdom,268387.0,1773.0,158918.0,151.37450648618162,-13.146457569471636,0,46008302.0,0.0
1990,2,France,264666.0,1777.0,94921.0,148.93978615644343,,0,46008302.0,0.0
1990,2,India,98787.0,683.0,44499.0,144.63689604685212,-10.410280594199484,0,46008302.0,0.0
1990,2,Brazil,95833.0,601.0,37605.0,159.4559068219634,13.764571808447501,0,46008302.0,0.0
1990,2,Australia,78374.0,512.0,24260.0,153.07421875,6.958717161378369,0,46008302.0,0.0
1990,2,South Korea,102609.0,717.0,41626.0,143.10878661087867,-15.537025451911369,0,46008302.0,0.0
1990,2,Spain,139922.0,958.0,84571.0,146.05636743215032,-10.344341496546328,0,46008302.0,0.0
1990,2,Netherlands,94236.0,630.0,60735.0,149.58095238095237,-1.12788660280555,0,46008302.0,0.0
1990,2,UAE,50551.0,350.0,13484.0,144.43142857142857,0.04749935677954564,0,46008302.0,0.0
1990,2,Turkey,60165.0,393.0,29402.0,153.0916030534351,16.32830626450117,0,46008302.0,0.0
1990,2,Singapore,38475.0,265.0,20860.0,145.18867924528303,-10.379446087908505,0,46008302.0,0.0
1990,2,Thailand,69297.0,464.0,27845.0,149.3469827586207,-2.6823205583720755,0,46008302.0,0.0
1990,2,Saudi Arabia,28915.0,195.0,11114.0,148.28205128205127,0.2357264186917174,0,46008302.0,0.0
1990,3,USA,799636.0,5332.0,268498.0,149.96924231057764,0.5454559171530704,2,46008302.0,0.0
1990,3,China,215809.0,1491.0,158488.0,144.74111334674714,16.59112150794979,0,46008302.0,0.0
1990,3,Italy,307877.0,2040.0,209986.0,150.92009803921567,3.9745633349993925,0,46008302.0,0.0
1990,3,Mexico,245316.0,1649.0,121800.0,148.76652516676774,-2.7985688191172753,0,46008302.0,0.0
1990,3,Canada,199645.0,1326.0,105716.0,150.56184012066365,-5.412896195574923,0,46008302.0,0.0
1990,3,Japan,365723.0,2435.0,189500.0,150.19425051334701,-14.4795671165736,0,46008302.0,0.0
1990,3,Germany,351102.0,2352.0,194093.0,149.2780612244898,-3.336270029183419,0,46008302.0,0.0
1990,3,United Kingdom,324606.0,2168.0,164840.0,149.7260147601476,20.946990726078397,0,46008302.0,0.0
1990,3,France,307565.0,2003.0,181763.0,153.55217174238643,16.20873100436022,0,46008302.0,0.0
1990,3,India,88167.0,681.0,65023.0,129.46696035242292,-10.750402380880075,0,46008302.0,0.0
1990,3,Brazil,98087.0,651.0,65891.0,150.67127496159753,2.352008180898024,0,46008302.0,0.0
1990,3,Australia,80818.0,528.0,51468.0,153.06439393939394,3.1183810957715608,0,46008302.0,0.0
1990,3,South Korea,112889.0,780.0,70532.0,144.72948717948717,10.018614351567612,0,46008302.0,0.0
1990,3,Spain,159005.0,1073.0,91097.0,148.18732525629076,13.638312774259953,0,46008302.0,0.0
1990,3,Netherlands,101164.0,671.0,54622.0,150.76602086438152,7.351755167876406,0,46008302.0,0.0
1990,3,UAE,54084.0,327.0,29668.0,165.39449541284404,6.988981424699814,0,46008302.0,0.0
1990,3,Turkey,57046.0,397.0,40285.0,143.69269521410578,-5.1840771212498975,0,46008302.0,0.0
1990,3,Singapore,34385.0,283.0,26737.0,121.5017667844523,-10.630279402209231,0,46008302.0,0.0
1990,3,Thailand,63312.0,471.0,47708.0,134.4203821656051,-8.63673752110481,0,46008302.0,0.0
1990,3,Saudi Arabia,35881.0,214.0,20453.0,167.66822429906543,24.091302092339607,0,46008302.0,0.0
1990,4,USA,696180.0,4686.0,251857.0,148.56594110115236,-12.937886738465998,2,46008302.0,0.0
1990,4,China,168877.0,4.0,88982.0,42219.25,-21.747007770760252,0,46008302.0,0.0
1990,4,Italy,315303.0,2120.0,97651.0,148.72783018867923,2.4120021956820503,0,46008302.0,0.0
1990,4,Mexico,257189.0,1744.0,121083.0,147.47075688073394,4.839879991521134,0,46008302.0,0.0
1990,4,Canada,212153.0,1375.0,123043.0,154.29309090909092,6.265120589045559,0,46008302.0,0.0
1990,4,Japan,390775.0,2630.0,202987.0,148.58365019011407,6.849993027509882,0,46008302.0,0.0
1990,4,Germany,358967.0,2428.0,112606.0,147.84472817133442,2.2400897744814907,0,46008302.0,0.0
1990,4,United Kingdom,290092.0,1904.0,179160.0,152.359243697479,-10.632582268966074,0,46008302.0,0.0
1990,4,France,264769.0,1853.0,100298.0,142.88667026443605,-13.914457106627864,0,46008302.0,0.0
1990,4,India,95796.0,626.0,27953.0,153.02875399361022,8.652897342543131,0,46008302.0,0.0
1990,4,Brazil,91582.0,618.0,46275.0,148.19093851132686,-6.631867627718247,0,46008302.0,0.0
1990,4,Australia,80970.0,545.0,45599.0,148.56880733944953,0.18807691355886558,0,46008302.0,0.0
1990,4,South Korea,127208.0,799.0,53040.0,159.2090112640801,12.684141058916287,0,46008302.0,0.0
1990,4,Spain,154734.0,1011.0,54681.0,153.05044510385756,-2.686079054117796,0,46008302.0,0.0
1990,4,Netherlands,94093.0,632.0,33452.0,148.88132911392404,-6.989640583606816,0,46008302.0,0.0
1990,4,UAE,52745.0,309.0,29168.0,170.6957928802589,-2.475778418756014,0,46008302.0,0.0
1990,4,Turkey,57525.0,405.0,33135.0,142.03703703703704,0.8396732461522172,0,46008302.0,0.0
1990,4,Singapore,49435.0,267.0,12384.0,185.1498127340824,43.76908535698705,0,46008302.0,0.0
1990,4,Thailand,66160.0,486.0,29264.0,136.13168724279836,4.498357341420278,0,46008302.0,0.0
1990,4,Saudi Arabia,26539.0,197.0,14629.0,134.71573604060913,-26.03606365485912,0,46008302.0,0.0
1990,5,USA,832234.0,5567.0,367423.0,149.49416202622598,19.542934298600944,2,46008302.0,0.0
1990,5,China,193868.0,1287.0,117001.0,150.63558663558663,14.798344357135672,0,46008302.0,0.0
1990,5,Italy,288243.0,1883.0,142550.0,153.07647371216146,-8.582220911313875,0,46008302.0,0.0
1990,5,Mexico,251520.0,1689.0,168101.0,148.91651865008882,-2.204215576871482,0,46008302.0,0.0
1990,5,Canada,181806.0,1208.0,114384.0,150.50165562913907,-14.304299255725816,0,46008302.0,0.0
1990,5,Japan,358564.0,2427.0,176182.0,147.7395962093119,-8.2428507453138,0,46008302.0,0.0
1990,5,Germany,360636.0,2434.0,160317.0,148.1659819227609,0.4649452456632508,0,46008302.0,0.0
1990,5,United Kingdom,337030.0,2212.0,207337.0,152.3643761301989,16.18038415399252,0,46008302.0,0.0
1990,5,France,272361.0,1825.0,104899.0,149.23890410958904,2.867405172055637,0,46008302.0,0.0
1990,5,India,104669.0,673.0,28294.0,155.5260029717682,9.26239091402563,0,46008302.0,0.0
1990,5,Brazil,79643.0,539.0,55848.0,147.76066790352505,-13.036404533641988,0,46008302.0,0.0
1990,5,Australia,85948.0,526.0,32256.0,163.39923954372622,6.147956033098678,0,46008302.0,0.0
1990,5,South Korea,123324.0,830.0,46582.0,148.58313253012048,-3.0532670901201153,0,46008302.0,0.0
1990,5,Spain,151915.0,986.0,101292.0,154.07200811359027,-1.8218361833856833,0,46008302.0,0.0
1990,5,Netherlands,105878.0,694.0,44106.0,152.56195965417868,12.524842443114782,0,46008302.0,0.0
1990,5,UAE,53647.0,345.0,19264.0,155.49855072463768,1.710114702815435,0,46008302.0,0.0
1990,5,Turkey,58206.0,376.0,20757.0,154.8031914893617,1.1838331160365145,0,46008302.0,0.0
1990,5,Singapore,41364.0,257.0,16423.0,160.94941634241246,-16.32648932942248,0,46008302.0,0.0
1990,5,Thailand,63867.0,452.0,32615.0,141.2986725663717,-3.465840386940755,0,46008302.0,0.0
1990,5,Saudi Arabia,32775.0,188.0,12755.0,174.33510638297872,23.49749425373977,0,46008302.0,0.0
1990,6,USA,685580.0,4525.0,262400.0,151.50939226519338,-17.621726581706586,2,46008302.0,0.0
1990,6,China,206539.0,1358.0,74218.0,152.09057437407952,6.535890399653366,0,46008302.0,0.0
1990,6,Italy,276479.0,1864.0,117709.0,148.32564377682402,-4.081278643366881,0,46008302.0,0.0
1990,6,Mexico,250501.0,1646.0,118380.0,152.18772782503038,-0.40513676844783353,0,46008302.0,0.0
1990,6,Canada,210937.0,1402.0,112815.0,150.4543509272468,16.023123549277795,0,46008302.0,0.0
1990,6,Japan,406895.0,2733.0,211754.0,148.88218075375045,13.479044187369627,2,46008302.0,0.0
1990,6,Germany,345782.0,2331.0,222673.0,148.34062634062633,-4.118834503488278,0,46008302.0,0.0
1990,6,United Kingdom,297856.0,2017.0,94458.0,147.67278135845314,-11.623297629291162,0,46008302.0,0.0
1990,6,France,299935.0,1967.0,122087.0,152.4834773767158,10.124063283656625,0,46008302.0,0.0
1990,6,India,112089.0,694.0,66666.0,161.51152737752162,7.089013939179689,0,46008302.0,0.0
1990,6,Brazil,86439.0,575.0,51572.0,150.3286956521739,8.53307886443253,0,46008302.0,0.0
1990,6,Australia,72693.0,531.0,49694.0,136.89830508474577,-15.422115697863825,0,46008302.0,0.0
1990,6,South Korea,113267.0,736.0,64792.0,153.8953804347826,-8.15494145502903,0,46008302.0,0.0
1990,6,Spain,153553.0,1002.0,56398.0,153.24650698602795,1.078234539051448,0,46008302.0,0.0
1990,6,Netherlands,98525.0,665.0,51881.0,148.1578947368421,-6.9447855078486604,0,46008302.0,0.0
1990,6,UAE,52082.0,330.0,14765.0,157.8242424242424,-2.917218110984776,0,46008302.0,0.0
1990,6,Turkey,69065.0,416.0,27316.0,166.0216346153846,18.65615228670583,0,46008302.0,0.0
1990,6,Singapore,47683.0,280.0,25339.0,170.29642857142858,15.276568997195628,0,46008302.0,0.0
1990,6,Thailand,71718.0,437.0,29913.0,164.11441647597255,12.292733336464835,0,46008302.0,0.0
1990,6,Saudi Arabia,23519.0,201.0,14140.0,117.00995024875621,-28.241037376048816,0,46008302.0,0.0
1990,7,USA,823446.0,5410.0,299776.0,152.20813308687616,20.10939642346625,2,46008302.0,0.0
1990,7,China,189141.0,1258.0,116561.0,150.35055643879173,-8.423590701998174,0,46008302.0,0.0
1990,7,Italy,276540.0,1827.0,152701.0,151.36288998357963,0.02206315850390439,0,46008302.0,0.0
1990,7,Mexico,245713.0,2.0,94294.0,122856.5,-1.9113696152909587,0,46008302.0,0.0
1990,7,Canada,201040.0,1313.0,126025.0,153.1150038080731,-4.691922232704549,0,46008302.0,0.0
1990,7,Japan,389570.0,2603.0,128256.0,149.6619285439877,-4.257855220634321,0,46008302.0,0.0
1990,7,Germany,328168.0,2228.0,223343.0,147.2926391382406,-5.093960934924313,0,46008302.0,0.0
1990,7,United Kingdom,282679.0,1832.0,88331.0,154.30076419213975,-5.095415234207135,0,46008302.0,0.0
1990,7,France,273435.0,1791.0,149852.0,152.6716917922948,-8.835247636988019,0,46008302.0,0.0
1990,7,India,113818.0,720.0,52774.0,158.08055555555555,1.5425242441274412,0,46008302.0,0.0
1990,7,Brazil,98668.0,643.0,35819.0,153.44945567651632,14.147549138698956,0,46008302.0,0.0
1990,7,Australia,76053.0,512.0,23409.0,148.541015625,4.622178201477456,0,46008302.0,0.0
1990,7,South Korea,125786.0,825.0,53216.0,152.4678787878788,11.052645518994941,0,46008302.0,0.0
1990,7,Spain,144840.0,997.0,64315.0,145.27582748244734,-5.6742623068256615,0,46008302.0,0.0
1990,7,Netherlands,112626.0,698.0,52753.0,161.35530085959886,14.31210352702359,0,46008302.0,0.0
1990,7,UAE,50492.0,329.0,17218.0,153.47112462006078,-3.052878153680738,0,46008302.0,0.0
1990,7,Turkey,65926.0,420.0,23590.0,156.96666666666667,-4.544993846376599,0,46008302.0,0.0
1990,7,Singapore,34180.0,269.0,18563.0,127.06319702602231,-28.318268565316785,0,46008302.0,0.0
1990,7,Thailand,72775.0,482.0,22688.0,150.98547717842322,1.4738280487464728,0,46008302.0,0.0
1990,7,Saudi Arabia,36849.0,199.0,20247.0,185.17085427135677,56.677579829074375,0,46008302.0,0.0
1990,8,USA,823658.0,5460.0,361817.0,150.85311355311356,0.02574546479063855,2,46008302.0,0.0
1990,8,China,202867.0,1386.0,71047.0,146.36868686868686,7.257019895210459,0,46008302.0,0.0
1990,8,Italy,311803.0,2070.0,174075.0,150.62946859903383,12.751500687061545,0,46008302.0,0.0
1990,8,Mexico,271420.0,1728.0,166800.0,157.07175925925927,10.462205906891375,0,46008302.0,0.0
1990,8,Canada,204868.0,1358.0,100648.0,150.860088365243,1.9040986868284815,0,46008302.0,0.0
1990,8,Japan,406864.0,2695.0,178814.0,150.96994434137292,4.439253535949894,0,46008302.0,0.0
1990,8,Germany,359898.0,2370.0,219985.0,151.85569620253165,9.668828161185727,0,46008302.0,0.0
1990,8,United Kingdom,293515.0,1992.0,125537.0,147.3468875502008,3.8333233101857545,0,46008302.0,0.0
1990,8,France,300522.0,1985.0,107160.0,151.39647355163729,9.906193428054188,0,46008302.0,0.0
1990,8,Brazil,99279.0,634.0,49788.0,156.59148264984228,0.6192483885352873,0,46008302.0,0.0
1990,8,Australia,87806.0,587.0,34987.0,149.58432708688244,15.453696764098712,0,46008302.0,0.0
1990,8,South Korea,119038.0,776.0,57582.0,153.39948453608247,-5.364666974067067,0,46008302.0,0.0
1990,8,Spain,135870.0,932.0,81514.0,145.7832618025751,-6.193040596520294,0,46008302.0,0.0
1990,8,Netherlands,102293.0,658.0,46350.0,155.46048632218844,-9.174613321968284,0,46008302.0,0.0
1990,8,UAE,48857.0,351.0,34596.0,139.1937321937322,-3.2381367345322043,0,46008302.0,0.0
1990,8,Turkey,56090.0,373.0,37260.0,150.37533512064343,-14.91975851712526,0,46008302.0,0.0
1990,8,Singapore,37241.0,241.0,18750.0,154.52697095435684,8.955529549444119,0,46008302.0,0.0
1990,8,Thailand,79409.0,467.0,43772.0,170.0406852248394,9.115767777396089,0,46008302.0,0.0
1990,8,Saudi Arabia,26593.0,200.0,13622.0,132.965,-27.832505631089045,0,46008302.0,0.0
1990,9,USA,756707.0,5028.0,436018.0,150.49860779634048,-8.128495079268339,2,46008302.0,0.0
1990,9,China,198799.0,1347.0,74669.0,147.5864884929473,-2.0052546742447053,0,46008302.0,0.0
1990,9,Italy,295417.0,1942.0,98080.0,152.11997940267764,-5.255241290173607,0,46008302.0,0.0
1990,9,Mexico,242411.0,1643.0,105516.0,147.54169202678028,-10.687863827278754,0,46008302.0,0.0
1990,9,Canada,188028.0,1261.0,70283.0,149.11022997620935,-8.219926977370795,0,46008302.0,0.0
1990,9,Germany,326347.0,2190.0,212468.0,149.01689497716896,-9.322363558563818,0,46008302.0,0.0
1990,9,United Kingdom,295423.0,1997.0,136281.0,147.93340010015024,0.6500519564587748,0,46008302.0,0.0
1990,9,France,253248.0,1657.0,100860.0,152.83524441762222,-15.730628706051474,0,46008302.0,0.0
1990,9,India,107998.0,720.0,35783.0,149.99722222222223,-5.113426698764689,0,46008302.0,0.0
1990,9,Brazil,77092.0,601.0,48822.0,128.2728785357737,-22.34813001742564,0,46008302.0,0.0
1990,9,Australia,84855.0,552.0,45685.0,153.72282608695653,-3.3608181673234205,0,46008302.0,0.0
1990,9,South Korea,118348.0,832.0,65936.0,142.24519230769232,-0.5796468354643092,0,46008302.0,0.0
1990,9,Spain,145441.0,997.0,70826.0,145.87863590772318,7.044233458452931,0,46008302.0,0.0
1990,9,Netherlands,98469.0,714.0,68852.0,137.91176470588235,-3.7382812118131215,0,46008302.0,0.0
1990,9,UAE,49081.0,325.0,32543.0,151.01846153846154,0.45848087275108806,0,46008302.0,0.0
1990,9,Turkey,43245.0,341.0,19781.0,126.81818181818181,-22.900695311107143,0,46008302.0,0.0
1990,9,Singapore,35521.0,272.0,28556.0,130.59191176470588,-4.618565559464027,0,46008302.0,0.0
1990,9,Thailand,62772.0,425.0,22548.0,147.69882352941175,-20.951025702376302,0,46008302.0,0.0
1990,9,Saudi Arabia,27199.0,193.0,16756.0,140.92746113989637,2.2787951716617183,0,46008302.0,0.0
1990,10,USA,798613.0,5263.0,353571.0,151.7410222306669,5.5379426911605245,2,46008302.0,0.0
1990,10,China,205180.0,1393.0,143693.0,147.29361091170136,3.2097746970558116,0,46008302.0,0.0
1990,10,Italy,286824.0,4.0,137825.0,71706.0,-2.9087696374954675,0,46008302.0,0.0
1990,10,Mexico,270789.0,1838.0,162301.0,147.32807399347115,11.706564471084224,0,46008302.0,0.0
1990,10,Canada,198690.0,1333.0,103346.0,149.05476369092273,5.670432063309727,0,46008302.0,0.0
1990,10,Japan,380735.0,2532.0,224143.0,150.36927330173776,-6.422047662118057,0,46008302.0,0.0
1990,10,Germany,336617.0,2305.0,220054.0,146.03774403470715,3.1469570732992835,0,46008302.0,0.0
1990,10,United Kingdom,311184.0,2067.0,154512.0,150.54862119013063,5.335061928150475,0,46008302.0,0.0
1990,10,France,271849.0,1811.0,116974.0,150.10988404196576,7.344974096537782,0,46008302.0,0.0
1990,10,India,94524.0,651.0,59537.0,145.19815668202764,-12.476156965869734,0,46008302.0,0.0
1990,10,Brazil,89646.0,603.0,42401.0,148.66666666666666,16.28443937114097,0,46008302.0,0.0
1990,10,Australia,97373.0,614.0,46021.0,158.58794788273616,14.752224382770617,0,46008302.0,0.0
1990,10,South Korea,107548.0,736.0,59651.0,146.125,-9.125629499442322,0,46008302.0,0.0
1990,10,Spain,161048.0,1071.0,54235.0,150.3716153127918,10.730811806849516,0,46008302.0,0.0
1990,10,Netherlands,98298.0,681.0,63524.0,144.34361233480178,-0.17365871492550644,0,46008302.0,0.0
1990,10,UAE,50106.0,342.0,14021.0,146.50877192982455,2.088384507243135,0,46008302.0,0.0
1990,10,Turkey,68756.0,434.0,24966.0,158.42396313364054,58.99179095849232,0,46008302.0,0.0
1990,10,Singapore,49522.0,285.0,10708.0,173.76140350877193,39.4161200416655,0,46008302.0,0.0
1990,10,Thailand,68789.0,434.0,42184.0,158.5,9.585483973746257,0,46008302.0,0.0
1990,10,Saudi Arabia,39463.0,221.0,22065.0,178.5656108597285,45.089893010772464,0,46008302.0,0.0
1990,11,USA,786121.0,5266.0,267903.0,149.28237751614128,-1.564211952472594,2,46008302.0,0.0
1990,11,China,211452.0,1371.0,65114.0,154.2319474835886,3.0568281508918993,0,46008302.0,0.0
1990,11,Italy,300213.0,2042.0,211424.0,147.0190989226249,4.668019412601465,0,46008302.0,0.0
1990,11,Mexico,252318.0,1646.0,104724.0,153.29161603888213,-6.821178112848014,0,46008302.0,0.0
1990,11,Japan,407461.0,2681.0,252802.0,151.98097724729578,7.019580548150284,2,46008302.0,0.0
1990,11,Germany,335091.0,2223.0,171480.0,150.73819163292848,-0.453334204749023,0,46008302.0,0.0
1990,11,United Kingdom,315416.0,2070.0,93441.0,152.37487922705313,1.3599670934238306,0,46008302.0,0.0
1990,11,France,248223.0,1622.0,152996.0,153.0351418002466,-8.690854113864688,0,46008302.0,0.0
1990,11,India,95331.0,610.0,63116.0,156.28032786885245,0.8537514282087155,0,46008302.0,0.0
1990,11,Brazil,95142.0,615.0,66971.0,154.70243902439023,6.130781072217384,0,46008302.0,0.0
1990,11,Australia,67990.0,537.0,54736.0,126.61080074487896,-30.175716060920376,0,46008302.0,0.0
1990,11,South Korea,122368.0,781.0,46674.0,156.68117797695263,13.779893628891294,0,46008302.0,0.0
1990,11,Spain,151426.0,1010.0,68488.0,149.92673267326734,-5.974616263474242,0,46008302.0,0.0
1990,11,Netherlands,99109.0,700.0,55180.0,141.58428571428573,0.8250422185598794,0,46008302.0,0.0
1990,11,UAE,52776.0,336.0,20704.0,157.07142857142858,5.328703149323433,0,46008302.0,0.0
1990,11,Turkey,65472.0,375.0,19693.0,174.592,-4.776310431089648,0,46008302.0,0.0
1990,11,Singapore,40949.0,276.0,25056.0,148.3659420289855,-17.311497920116313,0,46008302.0,0.0
1990,11,Thailand,59203.0,471.0,31060.0,125.6963906581741,-13.93536757330387,0,46008302.0,0.0
1990,11,Saudi Arabia,25034.0,213.0,16391.0,117.53051643192488,-36.56336315029268,0,46008302.0,0.0
1990,12,USA,830107.0,5596.0,429468.0,148.3393495353824,5.595321839767675,2,46008302.0,0.0
1990,12,China,231465.0,1455.0,76777.0,159.08247422680412,9.464559332614497,0,46008302.0,0.0
1990,12,Italy,301568.0,2037.0,126264.0,148.0451644575356,0.45134621085696214,0,46008302.0,0.0
1990,12,Mexico,249349.0,1665.0,112406.0,149.75915915915917,-1.176689732797498,0,46008302.0,0.0
1990,12,Canada,192792.0,1299.0,118221.0,148.41570438799076,-2.9684433036388347,0,46008302.0,0.0
1990,12,Germany,326742.0,2231.0,190720.0,146.4554011653967,-2.491561993607705,0,46008302.0,0.0
1990,12,United Kingdom,293642.0,1957.0,96589.0,150.04701073071027,-6.9032642605321275,0,46008302.0,0.0
1990,12,France,300419.0,1966.0,201597.0,152.80722278738554,21.02786607204006,0,46008302.0,0.0
1990,12,India,96380.0,649.0,60941.0,148.50539291217257,1.1003765826436362,0,46008302.0,0.0
1990,12,Brazil,97337.0,585.0,32937.0,166.3880341880342,2.3070778415421156,0,46008302.0,0.0
1990,12,Australia,82241.0,561.0,32231.0,146.59714795008912,20.960435358140895,0,46008302.0,0.0
1990,12,South Korea,129821.0,839.0,65475.0,154.73301549463648,6.090644612970708,0,46008302.0,0.0
1990,12,Spain,138191.0,964.0,448277.0,143.35165975103735,-8.740242758839301,0,46008302.0,0.0
1990,12,Netherlands,98021.0,678.0,58184.0,144.57374631268436,-1.097781230766126,0,46008302.0,0.0
1990,12,UAE,52691.0,335.0,17429.0,157.2865671641791,-0.16105805669243134,0,46008302.0,0.0
1990,12,Turkey,67218.0,388.0,41558.0,173.2422680412371,2.66678885630498,0,46008302.0,0.0
1990,12,Singapore,48023.0,284.0,19605.0,169.0950704225352,17.275147134240143,0,46008302.0,0.0
1990,12,Thailand,65113.0,420.0,47008.0,155.03095238095239,9.982602232994942,0,46008302.0,0.0
1990,12,Saudi Arabia,35963.0,216.0,15108.0,166.49537037037038,43.65662698729729,0,46008302.0,0.0
1991,1,USA,848761.0,5613.0,338722.0,151.21343310172813,2.247180182795705,2,47989190.0,4.305501211498752
1991,1,China,216367.0,1423.0,136441.0,152.0498945888967,-6.522800423390141,0,47989190.0,0.0
1991,1,Italy,313214.0,2044.0,179043.0,153.23581213307241,3.8618155772495832,0,47989190.0,0.0
1991,1,Mexico,275156.0,1796.0,156712.0,153.20489977728286,10.349750750955478,0,47989190.0,0.0
1991,1,Canada,221096.0,1435.0,134337.0,154.07386759581883,14.681107099879664,0,47989190.0,0.0
1991,1,Japan,449895.0,2980.0,205732.0,150.9714765100671,10.414248234800393,2,47989190.0,0.0
1991,1,Germany,395706.0,2621.0,144436.0,150.97520030522702,21.106561139981995,0,47989190.0,0.0
1991,1,United Kingdom,309544.0,2028.0,200679.0,152.63510848126234,5.415437846084692,0,47989190.0,0.0
1991,1,France,295231.0,1953.0,179518.0,151.1679467485919,-1.726921399778314,0,47989190.0,0.0
1991,1,Brazil,85110.0,601.0,55831.0,141.61397670549084,-12.561513093684828,0,47989190.0,0.0
1991,1,Australia,75895.0,526.0,53446.0,144.28707224334602,-7.716345861553242,0,47989190.0,0.0
1991,1,South Korea,124147.0,813.0,44842.0,152.70233702337023,-4.37063341061924,0,47989190.0,0.0
1991,1,Spain,143021.0,932.0,64594.0,153.456008583691,3.4951624924922653,0,47989190.0,0.0
1991,1,Netherlands,97989.0,687.0,43332.0,142.63318777292577,-0.03264606563899708,0,47989190.0,0.0
1991,1,UAE,62473.0,387.0,34283.0,161.42894056847544,18.564840295306606,0,47989190.0,0.0
1991,1,Turkey,61952.0,396.0,41677.0,156.44444444444446,-7.834211074414588,0,47989190.0,0.0
1991,1,Singapore,50672.0,287.0,13179.0,176.5574912891986,5.516106865460291,0,47989190.0,0.0
1991,1,Thailand,74952.0,505.0,25203.0,148.41980198019803,15.110653786494254,0,47989190.0,0.0
1991,1,Saudi Arabia,34526.0,205.0,17463.0,168.41951219512194,-3.9957734338069706,0,47989190.0,0.0
1991,2,USA,836138.0,5553.0,281522.0,150.57410408788041,-1.4872266751182028,2,47989190.0,0.0
1991,2,China,227719.0,1488.0,95565.0,153.0369623655914,5.2466411236463895,0,47989190.0,0.0
1991,2,Italy,323385.0,2184.0,208418.0,148.07005494505495,3.247300567663003,0,47989190.0,0.0
1991,2,Mexico,264618.0,1798.0,179580.0,147.17352614015573,-3.829827443341227,0,47989190.0,0.0
1991,2,Canada,206850.0,1348.0,142456.0,153.44955489614244,-6.44335492274849,0,47989190.0,0.0
1991,2,Japan,393771.0,2647.0,178746.0,148.76123913864754,-12.474910812522921,0,47989190.0,0.0
1991,2,Germany,370758.0,2471.0,155744.0,150.04370700121407,-6.304680747827929,0,47989190.0,0.0
1991,2,United Kingdom,324951.0,2193.0,158880.0,148.1764705882353,4.977321479337338,0,47989190.0,0.0
1991,2,France,277704.0,1840.0,108467.0,150.92608695652174,-5.936707188608247,0,47989190.0,0.0
1991,2,Brazil,104058.0,658.0,50178.0,158.14285714285714,22.26295382446246,0,47989190.0,0.0
1991,2,Australia,79992.0,570.0,58352.0,140.33684210526314,5.39824757889189,0,47989190.0,0.0
1991,2,South Korea,127586.0,877.0,84064.0,145.4800456100342,2.7701031841284918,0,47989190.0,0.0
1991,2,Spain,155471.0,1026.0,71112.0,151.53118908382066,8.70501534739654,0,47989190.0,0.0
